id,name
ocd-division/country:fr/oversea_department:gp,Guadeloupe
ocd-division/country:fr/oversea_department:gf,Guyane
ocd-division/country:fr/oversea_department:re,La Réunion
ocd-division/country:fr/oversea_department:mq,Martinique
ocd-division/country:fr/oversea_department:yt,Mayotte
ocd-division/country:fr/oversea_collectivity:nc,Nouvelle-Calédonie
ocd-division/country:fr/oversea_collectivity:pf,Polynésie français
ocd-division/country:fr/oversea_collectivity:mf,St-Barthélemy/St-Martin
ocd-division/country:fr/oversea_collectivity:pm,St-Pierre-et-Miquelon
ocd-division/country:fr/oversea_collectivity:wf,Wallis-et-Futuna
ocd-division/country:fr/oversea_department:français_etablis_hors_de_france,Français établis hors de Fra
